Outliers found for 4 clusters and threshold 2.32
Considering congressman for legislature #53
UF	Name
MA	GASTÃO VIEIRA
PE	INOCÊNCIO OLIVEIRA
AM	VANESSA GRAZZIOTIN
PR	ANDRÉ ZACHAROW
SC	PAULO BAUER
AP	ANTONIO FEIJÃO
PB	WELLINGTON ROBERTO
MA	CLÓVIS FECURY
PI	ANTONIO JOSÉ MEDEIROS
BA	FERNANDO DE FABINHO
CE	JOSÉ PIMENTEL
SP	PAES DE LIRA
BA	NELSON PELLEGRINO
AM	MARCELO SERAFIM
PE	FERNANDO FERRO
MA	WALDIR MARANHÃO
GO	SANDES JÚNIOR
PI	ELIZEU AGUIAR
