Outliers found for 4 clusters and threshold 2.32
Considering congressman for legislature #54
UF	Name
PA	LIRA MAIA
RR	JHONATAN DE JESUS
MG	PADRE JOÃO
PB	WELLINGTON ROBERTO
TO	ÂNGELO AGNOLIN
SE	ALMEIDA LIMA
MT	ELIENE LIMA
SP	ARNALDO FARIA DE SÁ
AL	JOÃO LYRA
SP	ARLINDO CHINAGLIA
AM	SABINO CASTELO BRANCO
RR	BERINHO BANTIM
GO	MARINA SANTANNA
PE	JOSÉ AUGUSTO MAIA
MT	ROBERTO DORNER
