Outliers found for 4 clusters and threshold 2.32
Considering congressman for legislature #53
UF	Name
PE	INOCÊNCIO OLIVEIRA
AP	ANTONIO FEIJÃO
AM	VANESSA GRAZZIOTIN
PR	ANDRÉ ZACHAROW
GO	SANDES JÚNIOR
RR	SÁ
PB	WELLINGTON ROBERTO
PE	FERNANDO FERRO
CE	JOSÉ PIMENTEL
MA	CLÓVIS FECURY
AM	MARCELO SERAFIM
SP	PAES DE LIRA
BA	WALTER PINHEIRO
SC	PAULO BAUER
BA	FERNANDO DE FABINHO
PI	ELIZEU AGUIAR
