Outliers found for 8 clusters and threshold 2.32
Considering congressman for legislature #53
UF	Name
BA	MÁRIO NEGROMONTE
RJ	SOLANGE AMARAL
PE	FERNANDO FERRO
RJ	FERNANDO GONÇALVES
RS	GERALDINHO
GO	SANDES JÚNIOR
RO	EURIPEDES MIRANDA
PR	AIRTON ROVEDA
MA	ROBERTO ROCHA
MA	CLÓVIS FECURY
PB	WELLINGTON ROBERTO
PE	INOCÊNCIO OLIVEIRA
RO	AGNALDO MUNIZ
MA	PINTO ITAMARATY
SP	PAES DE LIRA
