Outliers found for 4 clusters and threshold 2.32
Considering congressman for legislature #54
UF	Name
MT	ELIENE LIMA
MG	PADRE JOÃO
SE	ALMEIDA LIMA
SP	ARLINDO CHINAGLIA
PA	LIRA MAIA
SP	ARNALDO FARIA DE SÁ
PB	WELLINGTON ROBERTO
RR	JHONATAN DE JESUS
TO	ÂNGELO AGNOLIN
GO	MARINA SANTANNA
AL	JOÃO LYRA
AM	SABINO CASTELO BRANCO
RR	BERINHO BANTIM
MT	ROBERTO DORNER
PE	JOSÉ AUGUSTO MAIA
