Outliers found for 6 clusters and threshold 2.32
Considering congressman for legislature #53
UF	Name
SP	PAES DE LIRA
PR	AIRTON ROVEDA
RJ	FERNANDO GONÇALVES
RS	LUCIANA GENRO
AM	MARCELO SERAFIM
RO	AGNALDO MUNIZ
RS	GERALDINHO
MA	CLÓVIS FECURY
GO	SANDES JÚNIOR
BA	FERNANDO DE FABINHO
AM	VANESSA GRAZZIOTIN
RO	EURIPEDES MIRANDA
MA	ROBERTO ROCHA
PB	WELLINGTON ROBERTO
PE	FERNANDO FERRO
PE	INOCÊNCIO OLIVEIRA
